Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(South , 1 , 1 , Ready , 25.0) : Gather = -33.34707008075334
(North , 1 , 1 , Ready , 25.0) : Craft = -33.844936053547684
(Centre , 1 , 1 , Ready , 50.0) : Up = -169.09686784458853
(East , 1 , 1 , Ready , 50.0) : Shoot = -164.6453436830161
(West , 1 , 1 , Ready , 50.0) : Stay = -139.03886327851313
(South , 1 , 1 , Ready , 50.0) : Gather = -131.80236900313298
(North , 1 , 1 , Ready , 50.0) : Craft = -87.72514599532607
(Centre , 1 , 1 , Ready , 75.0) : Up = -213.45225503201934
(East , 1 , 1 , Ready , 75.0) : Shoot = -210.1131367430604
(West , 1 , 1 , Ready , 75.0) : Stay = -186.0461133157972
(South , 1 , 1 , Ready , 75.0) : Gather = -177.37716153523263
(North , 1 , 1 , Ready , 75.0) : Craft = -156.69517865252183
(Centre , 1 , 1 , Ready , 100.0) : Up = -235.87972666698892
(East , 1 , 1 , Ready , 100.0) : Hit = -229.75838387571935
(West , 1 , 1 , Ready , 100.0) : Right = -227.48722748353174
(South , 1 , 1 , Ready , 100.0) : Up = -225.54439929414218
(North , 1 , 1 , Ready , 100.0) : Craft = -206.05385994899336
(Centre , 1 , 2 , Dormant , 25.0) : Right = 9.376376099555063
(East , 1 , 2 , Dormant , 25.0) : Shoot = 36.31233777158646
(West , 1 , 2 , Dormant , 25.0) : Shoot = -20.60459926470144
(South , 1 , 2 , Dormant , 25.0) : Up = -16.766147679466798
(North , 1 , 2 , Dormant , 25.0) : Down = -16.766147679466798
(Centre , 1 , 2 , Dormant , 50.0) : Right = -43.72055762120978
(East , 1 , 2 , Dormant , 50.0) : Shoot = -7.238060267642242
(West , 1 , 2 , Dormant , 50.0) : Right = -78.00343623244174
(South , 1 , 2 , Dormant , 50.0) : Up = -72.86100444075694
(North , 1 , 2 , Dormant , 50.0) : Down = -72.86100444075694
(Centre , 1 , 2 , Dormant , 75.0) : Right = -134.8156807625391
(East , 1 , 2 , Dormant , 75.0) : Shoot = -104.67681300571799
(West , 1 , 2 , Dormant , 75.0) : Right = -158.7217259862015
(South , 1 , 2 , Dormant , 75.0) : Up = -155.13581920265213
(North , 1 , 2 , Dormant , 75.0) : Craft = -132.22605272211516
(Centre , 1 , 2 , Dormant , 100.0) : Right = -172.0950154482378
(East , 1 , 2 , Dormant , 100.0) : Hit = -146.42012388283217
(West , 1 , 2 , Dormant , 100.0) : Right = -194.36915030798949
(South , 1 , 2 , Dormant , 100.0) : Up = -191.02803007902673
(North , 1 , 2 , Dormant , 100.0) : Down = -191.02803007902673
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -94.46376130386612
(East , 1 , 2 , Ready , 25.0) : Shoot = -48.27206929972228
(West , 1 , 2 , Ready , 25.0) : Shoot = -32.54719302087262
(South , 1 , 2 , Ready , 25.0) : Gather = -28.019396842819013
(North , 1 , 2 , Ready , 25.0) : Stay = -31.30520635130931
(Centre , 1 , 2 , Ready , 50.0) : Up = -165.48445104360212
(East , 1 , 2 , Ready , 50.0) : Shoot = -139.82521940309988
(West , 1 , 2 , Ready , 50.0) : Stay = -97.82325165687278
(South , 1 , 2 , Ready , 50.0) : Gather = -88.23176377125603
(North , 1 , 2 , Ready , 50.0) : Craft = -83.59666628049155
(Centre , 1 , 2 , Ready , 75.0) : Up = -205.10899196541754
(East , 1 , 2 , Ready , 75.0) : Shoot = -206.01114791228665
(West , 1 , 2 , Ready , 75.0) : Stay = -178.3756999880997
(South , 1 , 2 , Ready , 75.0) : Gather = -170.95467496479486
(North , 1 , 2 , Ready , 75.0) : Craft = -137.7676253550364
(Centre , 1 , 2 , Ready , 100.0) : Up = -234.4148602588544
(East , 1 , 2 , Ready , 100.0) : Hit = -225.62872175613472
(West , 1 , 2 , Ready , 100.0) : Right = -213.04594660237353
(South , 1 , 2 , Ready , 100.0) : Gather = -204.70558579002875
(North , 1 , 2 , Ready , 100.0) : Craft = -203.3320651909935
(Centre , 1 , 3 , Dormant , 25.0) : Right = 9.903182991871764
(East , 1 , 3 , Dormant , 25.0) : Shoot = 36.93763760995551
(West , 1 , 3 , Dormant , 25.0) : Shoot = -14.7270114953095
(South , 1 , 3 , Dormant , 25.0) : Up = -16.228177907197058
(North , 1 , 3 , Dormant , 25.0) : Down = -16.228177907197058
(Centre , 1 , 3 , Dormant , 50.0) : Right = -34.19459429096036
(East , 1 , 3 , Dormant , 50.0) : Shoot = 4.066682727478582
(West , 1 , 3 , Dormant , 50.0) : Right = -70.09998316649077
(South , 1 , 3 , Dormant , 50.0) : Up = -64.7141748351612
(North , 1 , 3 , Dormant , 50.0) : Down = -64.7141748351612
(Centre , 1 , 3 , Dormant , 75.0) : Right = -91.11041631904442
(East , 1 , 3 , Dormant , 75.0) : Shoot = -52.83006993534272
(West , 1 , 3 , Dormant , 75.0) : Right = -123.51393881473253
(South , 1 , 3 , Dormant , 75.0) : Up = -118.6534104403793
(North , 1 , 3 , Dormant , 75.0) : Down = -118.6534104403793
(Centre , 1 , 3 , Dormant , 100.0) : Right = -165.71894478020977
(East , 1 , 3 , Dormant , 100.0) : Shoot = -138.54361423110896
(West , 1 , 3 , Dormant , 100.0) : Right = -188.96190469240474
(South , 1 , 3 , Dormant , 100.0) : Up = -185.47546070557547
(North , 1 , 3 , Dormant , 100.0) : Down = -185.47546070557547
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -93.86854587041422
(East , 1 , 3 , Ready , 25.0) : Shoot = -48.13654859151624
(West , 1 , 3 , Ready , 25.0) : Shoot = -21.885335016886494
(South , 1 , 3 , Ready , 25.0) : Gather = -27.542655110476765
(North , 1 , 3 , Ready , 25.0) : Stay = -30.8092188628548
(Centre , 1 , 3 , Ready , 50.0) : Down = -164.03066917075327
(East , 1 , 3 , Ready , 50.0) : Shoot = -137.36579077583247
(West , 1 , 3 , Ready , 50.0) : Stay = -89.93597685157981
(South , 1 , 3 , Ready , 50.0) : Gather = -80.60654363468632
(North , 1 , 3 , Ready , 50.0) : Stay = -82.48094526709893
(Centre , 1 , 3 , Ready , 75.0) : Down = -203.71096372671127
(East , 1 , 3 , Ready , 75.0) : Shoot = -194.64858570045652
(West , 1 , 3 , Ready , 75.0) : Stay = -143.24013177414872
(South , 1 , 3 , Ready , 75.0) : Gather = -136.47991074626282
(North , 1 , 3 , Ready , 75.0) : Stay = -137.14434254867777
(Centre , 1 , 3 , Ready , 100.0) : Down = -232.85314631441122
(East , 1 , 3 , Ready , 100.0) : Hit = -225.21951402549337
(West , 1 , 3 , Ready , 100.0) : Stay = -208.55309474609055
(South , 1 , 3 , Ready , 100.0) : Gather = -199.72573892254115
(North , 1 , 3 , Ready , 100.0) : Stay = -201.58650266982062
(Centre , 2 , 0 , Dormant , 25.0) : Up = -46.63758607608774
(East , 2 , 0 , Dormant , 25.0) : Hit = -46.668581036256214
(West , 2 , 0 , Dormant , 25.0) : Right = -67.84059170919164
(South , 2 , 0 , Dormant , 25.0) : Up = -67.91486189711092
(North , 2 , 0 , Dormant , 25.0) : Craft = -32.061787892048294
(Centre , 2 , 0 , Dormant , 50.0) : Up = -99.68110089373965
(East , 2 , 0 , Dormant , 50.0) : Hit = -76.52979124988232
(West , 2 , 0 , Dormant , 50.0) : Right = -122.3348534475194
(South , 2 , 0 , Dormant , 50.0) : Up = -119.83396128974441
(North , 2 , 0 , Dormant , 50.0) : Craft = -88.1740632245109
(Centre , 2 , 0 , Dormant , 75.0) : Up = -164.16974722759468
(East , 2 , 0 , Dormant , 75.0) : Hit = -157.52508898235254
(West , 2 , 0 , Dormant , 75.0) : Right = -183.70761979772882
(South , 2 , 0 , Dormant , 75.0) : Up = -183.12484127618612
(North , 2 , 0 , Dormant , 75.0) : Craft = -151.12337630327715
(Centre , 2 , 0 , Dormant , 100.0) : Right = -202.5743379196822
(East , 2 , 0 , Dormant , 100.0) : Hit = -183.19191814821636
(West , 2 , 0 , Dormant , 100.0) : Right = -219.34687697644566
(South , 2 , 0 , Dormant , 100.0) : Up = -216.83099611793114
(North , 2 , 0 , Dormant , 100.0) : Craft = -206.9426565766483
(Centre , 2 , 0 , Ready , 25.0) : Up = -102.94820654660731
(East , 2 , 0 , Ready , 25.0) : Hit = -105.30394932670524
(West , 2 , 0 , Ready , 25.0) : Right = -84.71662336029343
(South , 2 , 0 , Ready , 25.0) : Up = -84.89539706703853
(North , 2 , 0 , Ready , 25.0) : Craft = -35.96386737660417
(Centre , 2 , 0 , Ready , 50.0) : Up = -163.52562952185093
(East , 2 , 0 , Ready , 50.0) : Hit = -172.68471934946325
(West , 2 , 0 , Ready , 50.0) : Right = -141.46864480946044
(South , 2 , 0 , Ready , 50.0) : Gather = -137.5337814809153
(North , 2 , 0 , Ready , 50.0) : Craft = -90.88603268831008
(Centre , 2 , 0 , Ready , 75.0) : Up = -212.75230317346586
(East , 2 , 0 , Ready , 75.0) : Hit = -219.885018945308
(West , 2 , 0 , Ready , 75.0) : Right = -198.26746034298876
(South , 2 , 0 , Ready , 75.0) : Up = -198.30403582520867
(North , 2 , 0 , Ready , 75.0) : Craft = -153.32218363895987
(Centre , 2 , 0 , Ready , 100.0) : Up = -237.51598066825392
(East , 2 , 0 , Ready , 100.0) : Hit = -231.095885665756
(West , 2 , 0 , Ready , 100.0) : Right = -229.81868731920486
(South , 2 , 0 , Ready , 100.0) : Up = -227.88553032380378
(North , 2 , 0 , Ready , 100.0) : Craft = -209.67191524892303
(Centre , 2 , 1 , Dormant , 25.0) : Right = 3.123379848366744
(East , 2 , 1 , Dormant , 25.0) : Shoot = 29.166427370467975
(West , 2 , 1 , Dormant , 25.0) : Right = -26.084525885576475
(South , 2 , 1 , Dormant , 25.0) : Up = -21.703340025484987
(North , 2 , 1 , Dormant , 25.0) : Down = -21.703340025484987
(Centre , 2 , 1 , Dormant , 50.0) : Up = -93.5576586273435
(East , 2 , 1 , Dormant , 50.0) : Shoot = -72.06837757202354
(West , 2 , 1 , Dormant , 50.0) : Right = -116.89239923755522
(South , 2 , 1 , Dormant , 50.0) : Up = -114.43218800659447
(North , 2 , 1 , Dormant , 50.0) : Craft = -81.56435761657087
(Centre , 2 , 1 , Dormant , 75.0) : Right = -142.3490925197452
(East , 2 , 1 , Dormant , 75.0) : Shoot = -113.07825812152865
(West , 2 , 1 , Dormant , 75.0) : Right = -165.1040359444503
(South , 2 , 1 , Dormant , 75.0) : Up = -161.6907944307445
(North , 2 , 1 , Dormant , 75.0) : Craft = -137.7117879624349
(Centre , 2 , 1 , Dormant , 100.0) : Right = -199.54245964566084
(East , 2 , 1 , Dormant , 100.0) : Hit = -179.73216592275875
(West , 2 , 1 , Dormant , 100.0) : Right = -216.52097562555096
(South , 2 , 1 , Dormant , 100.0) : Up = -213.97419822856742
(North , 2 , 1 , Dormant , 100.0) : Craft = -200.89673929162242
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -93.00033196447845
(East , 2 , 1 , Ready , 25.0) : Shoot = -50.98523813184307
(West , 2 , 1 , Ready , 25.0) : Stay = -46.01067662256253
(South , 2 , 1 , Ready , 25.0) : Gather = -33.34707008075334
(North , 2 , 1 , Ready , 25.0) : Craft = -33.75263448466778
(Centre , 2 , 1 , Ready , 50.0) : Up = -160.77897410737324
(East , 2 , 1 , Ready , 50.0) : Shoot = -164.64532624638423
(West , 2 , 1 , Ready , 50.0) : Stay = -136.63286088663173
(South , 2 , 1 , Ready , 50.0) : Gather = -131.80236900313298
(North , 2 , 1 , Ready , 50.0) : Craft = -85.83537861197594
(Centre , 2 , 1 , Ready , 75.0) : Up = -206.92150677217825
(East , 2 , 1 , Ready , 75.0) : Shoot = -210.11311184345317
(West , 2 , 1 , Ready , 75.0) : Right = -184.45593294312104
(South , 2 , 1 , Ready , 75.0) : Gather = -177.37716153523263
(North , 2 , 1 , Ready , 75.0) : Craft = -141.31295289699332
(Centre , 2 , 1 , Ready , 100.0) : Up = -235.4979692978044
(East , 2 , 1 , Ready , 100.0) : Hit = -229.7583559886967
(West , 2 , 1 , Ready , 100.0) : Right = -227.29656035207432
(South , 2 , 1 , Ready , 100.0) : Up = -225.38232805716035
(North , 2 , 1 , Ready , 100.0) : Craft = -205.15459487072752
(Centre , 2 , 2 , Dormant , 25.0) : Right = 9.376377694250934
(East , 2 , 2 , Dormant , 25.0) : Shoot = 36.312337984836674
(West , 2 , 2 , Dormant , 25.0) : Shoot = -20.02914163654416
(South , 2 , 2 , Dormant , 25.0) : Up = -16.095749584263643
(North , 2 , 2 , Dormant , 25.0) : Down = -16.095749584263643
(Centre , 2 , 2 , Dormant , 50.0) : Right = -43.720551656345414
(East , 2 , 2 , Dormant , 50.0) : Shoot = -7.2380572395849585
(West , 2 , 2 , Dormant , 50.0) : Right = -76.49556257932036
(South , 2 , 2 , Dormant , 50.0) : Up = -71.57931094087411
(North , 2 , 2 , Dormant , 50.0) : Down = -71.57931094087411
(Centre , 2 , 2 , Dormant , 75.0) : Right = -134.81566530350963
(East , 2 , 2 , Dormant , 75.0) : Shoot = -104.67680118000979
(West , 2 , 2 , Dormant , 75.0) : Right = -158.72170867651514
(South , 2 , 2 , Dormant , 75.0) : Up = -155.1358021705643
(North , 2 , 2 , Dormant , 75.0) : Craft = -132.22605188174276
(Centre , 2 , 2 , Dormant , 100.0) : Right = -172.09499234646836
(East , 2 , 2 , Dormant , 100.0) : Hit = -146.42010420844377
(West , 2 , 2 , Dormant , 100.0) : Right = -194.3691262344292
(South , 2 , 2 , Dormant , 100.0) : Up = -191.02800615123508
(North , 2 , 2 , Dormant , 100.0) : Down = -191.02800615123508
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -90.51586884424617
(East , 2 , 2 , Ready , 25.0) : Shoot = -48.272062823664854
(West , 2 , 2 , Ready , 25.0) : Shoot = -31.97278385088478
(South , 2 , 2 , Ready , 25.0) : Gather = -28.019396842819013
(North , 2 , 2 , Ready , 25.0) : Stay = -30.81066509882304
(Centre , 2 , 2 , Ready , 50.0) : Up = -157.9372212241292
(East , 2 , 2 , Ready , 50.0) : Shoot = -139.82520410142564
(West , 2 , 2 , Ready , 50.0) : Stay = -96.31855192076196
(South , 2 , 2 , Ready , 50.0) : Gather = -88.23176377125603
(North , 2 , 2 , Ready , 50.0) : Craft = -83.52210058648333
(Centre , 2 , 2 , Ready , 75.0) : Up = -205.1089742479966
(East , 2 , 2 , Ready , 75.0) : Shoot = -206.01112416700965
(West , 2 , 2 , Ready , 75.0) : Stay = -178.37567934099127
(South , 2 , 2 , Ready , 75.0) : Gather = -170.95467496479486
(North , 2 , 2 , Ready , 75.0) : Craft = -137.76762455097332
(Centre , 2 , 2 , Ready , 100.0) : Up = -234.4148420263221
(East , 2 , 2 , Ready , 100.0) : Hit = -225.6286942803298
(West , 2 , 2 , Ready , 100.0) : Right = -213.04592411802534
(South , 2 , 2 , Ready , 100.0) : Gather = -204.70558579002875
(North , 2 , 2 , Ready , 100.0) : Craft = -203.33206393118877
(Centre , 2 , 3 , Dormant , 25.0) : Right = 9.903184537107517
(East , 2 , 3 , Dormant , 25.0) : Shoot = 36.937637769425095
(West , 2 , 3 , Dormant , 25.0) : Shoot = -14.296065664025438
(South , 2 , 3 , Dormant , 25.0) : Up = -15.553488550284838
(North , 2 , 3 , Dormant , 25.0) : Down = -15.553488550284838
(Centre , 2 , 3 , Dormant , 50.0) : Right = -34.19458924239857
(East , 2 , 3 , Dormant , 50.0) : Shoot = 4.066684759191299
(West , 2 , 3 , Dormant , 50.0) : Right = -68.59843705767658
(South , 2 , 3 , Dormant , 50.0) : Up = -63.43785988538489
(North , 2 , 3 , Dormant , 50.0) : Down = -63.43785988538489
(Centre , 2 , 3 , Dormant , 75.0) : Right = -91.11040537571779
(East , 2 , 3 , Dormant , 75.0) : Shoot = -52.83006302106183
(West , 2 , 3 , Dormant , 75.0) : Right = -123.5139255358134
(South , 2 , 3 , Dormant , 75.0) : Up = -118.65339751179906
(North , 2 , 3 , Dormant , 75.0) : Down = -118.65339751179906
(Centre , 2 , 3 , Dormant , 100.0) : Right = -165.71892469152786
(East , 2 , 3 , Dormant , 100.0) : Shoot = -138.54359800780549
(West , 2 , 3 , Dormant , 100.0) : Right = -188.9618833687738
(South , 2 , 3 , Dormant , 100.0) : Up = -185.47543956718692
(North , 2 , 3 , Dormant , 100.0) : Down = -185.47543956718692
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -89.89537922703883
(East , 2 , 3 , Ready , 25.0) : Shoot = -48.13654212764995
(West , 2 , 3 , Ready , 25.0) : Shoot = -21.455024402942698
(South , 2 , 3 , Ready , 25.0) : Gather = -27.542655110476765
(North , 2 , 3 , Ready , 25.0) : Stay = -30.31151284361051
(Centre , 2 , 3 , Ready , 50.0) : Down = -156.51510128248887
(East , 2 , 3 , Ready , 50.0) : Shoot = -137.36577570001242
(West , 2 , 3 , Ready , 50.0) : Stay = -88.43759382415769
(South , 2 , 3 , Ready , 50.0) : Gather = -80.60654363468632
(North , 2 , 3 , Ready , 50.0) : Stay = -81.53930565597156
(Centre , 2 , 3 , Ready , 75.0) : Down = -203.7109464714705
(East , 2 , 3 , Ready , 75.0) : Shoot = -194.64856306317586
(West , 2 , 3 , Ready , 75.0) : Stay = -143.2401159349664
(South , 2 , 3 , Ready , 75.0) : Gather = -136.47991074626282
(North , 2 , 3 , Ready , 75.0) : Stay = -137.14432694500613
(Centre , 2 , 3 , Ready , 100.0) : Down = -232.853128667923
(East , 2 , 3 , Ready , 100.0) : Hit = -225.21948659319057
(West , 2 , 3 , Ready , 100.0) : Stay = -208.55306931112293
(South , 2 , 3 , Ready , 100.0) : Gather = -199.72573892254115
(North , 2 , 3 , Ready , 100.0) : Stay = -201.58647786509465
Iteration-96

(Centre , 0 , 0 , Dormant , 25.0) : Right = -68.3372661575138
(East , 0 , 0 , Dormant , 25.0) : Hit = -46.66981292601103
(West , 0 , 0 , Dormant , 25.0) : Right = -90.11770778663822
(South , 0 , 0 , Dormant , 25.0) : Gather = -78.82288146943891
(North , 0 , 0 , Dormant , 25.0) : Down = -86.85064154226954
(Centre , 0 , 0 , Dormant , 50.0) : Right = -105.66502898909084
(East , 0 , 0 , Dormant , 50.0) : Hit = -76.53202319127267
(West , 0 , 0 , Dormant , 50.0) : Right = -132.84388976380643
(South , 0 , 0 , Dormant , 50.0) : Up = -128.7670606475991
(North , 0 , 0 , Dormant , 50.0) : Down = -128.7670606475991
(Centre , 0 , 0 , Dormant , 75.0) : Right = -179.82709948580617
(East , 0 , 0 , Dormant , 75.0) : Hit = -157.5291328201477
(West , 0 , 0 , Dormant , 75.0) : Right = -200.51726526579856
(South , 0 , 0 , Dormant , 75.0) : Up = -197.41374039879966
(North , 0 , 0 , Dormant , 75.0) : Down = -197.41374039879966
(Centre , 0 , 0 , Dormant , 100.0) : Right = -202.57996495046805
(East , 0 , 0 , Dormant , 100.0) : Hit = -183.19697775819265
(West , 0 , 0 , Dormant , 100.0) : Right = -220.97296240589841
(South , 0 , 0 , Dormant , 100.0) : Up = -218.21401278758387
(North , 0 , 0 , Dormant , 100.0) : Down = -218.21401278758387
(Centre , 0 , 0 , Ready , 25.0) : Down = -127.64904031618359
(East , 0 , 0 , Ready , 25.0) : Hit = -105.30609881607106
(West , 0 , 0 , Ready , 25.0) : Right = -107.89317199748787
(South , 0 , 0 , Ready , 25.0) : Gather = -87.10250679322688
(North , 0 , 0 , Ready , 25.0) : Stay = -101.24604131596979
(Centre , 0 , 0 , Ready , 50.0) : Down = -192.18968046813578
(East , 0 , 0 , Ready , 50.0) : Hit = -172.68861380044723
(West , 0 , 0 , Ready , 50.0) : Stay = -152.55110041818264
(South , 0 , 0 , Ready , 50.0) : Gather = -139.97856497125184
(North , 0 , 0 , Ready , 50.0) : Stay = -144.83327433357385
(Centre , 0 , 0 , Ready , 75.0) : Down = -234.2560662413395
(East , 0 , 0 , Ready , 75.0) : Hit = -219.89030566063786
(West , 0 , 0 , Ready , 75.0) : Right = -216.82921710209325
(South , 0 , 0 , Ready , 75.0) : Gather = -203.96305437905426
(North , 0 , 0 , Ready , 75.0) : Stay = -212.17300850128177
(Centre , 0 , 0 , Ready , 100.0) : Down = -245.62983304628452
(East , 0 , 0 , Ready , 100.0) : Hit = -231.1015084809911
(West , 0 , 0 , Ready , 100.0) : Right = -233.8747181959909
(South , 0 , 0 , Ready , 100.0) : Gather = -228.77439475521706
(North , 0 , 0 , Ready , 100.0) : Stay = -232.32072701682893
(Centre , 0 , 1 , Dormant , 25.0) : Right = 3.12295621754385
(East , 0 , 1 , Dormant , 25.0) : Shoot = 29.166273384248623
(West , 0 , 1 , Dormant , 25.0) : Right = -27.65533992788668
(South , 0 , 1 , Dormant , 25.0) : Up = -23.0385955060721
(North , 0 , 1 , Dormant , 25.0) : Down = -23.0385955060721
(Centre , 0 , 1 , Dormant , 50.0) : Right = -100.49319372130803
(East , 0 , 1 , Dormant , 50.0) : Shoot = -72.0700424406715
(West , 0 , 1 , Dormant , 50.0) : Right = -127.96255335237521
(South , 0 , 1 , Dormant , 50.0) : Gather = -122.19293954745385
(North , 0 , 1 , Dormant , 50.0) : Down = -123.84214940771511
(Centre , 0 , 1 , Dormant , 75.0) : Right = -142.3527605923526
(East , 0 , 1 , Dormant , 75.0) : Shoot = -113.08123603876236
(West , 0 , 1 , Dormant , 75.0) : Right = -168.2027905430546
(South , 0 , 1 , Dormant , 75.0) : Up = -164.3252860504493
(North , 0 , 1 , Dormant , 75.0) : Down = -164.3252860504493
(Centre , 0 , 1 , Dormant , 100.0) : Right = -199.54769071210032
(East , 0 , 1 , Dormant , 100.0) : Hit = -179.73679131394186
(West , 0 , 1 , Dormant , 100.0) : Right = -218.2788134658115
(South , 0 , 1 , Dormant , 100.0) : Up = -215.46914505275484
(North , 0 , 1 , Dormant , 100.0) : Down = -215.46914505275484
(Centre , 0 , 1 , Ready , 25.0) : Down = -100.86058305142684
(East , 0 , 1 , Ready , 25.0) : Shoot = -50.98656915068897
(West , 0 , 1 , Ready , 25.0) : Stay = -47.578345762918055
(South , 0 , 1 , Ready , 25.0) : Gather = -33.59259440710272
(North , 0 , 1 , Ready , 25.0) : Stay = -37.217190865306826
(Centre , 0 , 1 , Ready , 50.0) : Down = -188.4433145004274
(East , 0 , 1 , Ready , 50.0) : Shoot = -164.64879010937725
(West , 0 , 1 , Ready , 50.0) : Stay = -147.68075204732554
(South , 0 , 1 , Ready , 50.0) : Gather = -132.57299955232014
(North , 0 , 1 , Ready , 50.0) : Stay = -139.57263134731397
(Centre , 0 , 1 , Ready , 75.0) : Down = -222.4149375505176
(East , 0 , 1 , Ready , 75.0) : Shoot = -210.11805825922335
(West , 0 , 1 , Ready , 75.0) : Stay = -187.83711217880534
(South , 0 , 1 , Ready , 75.0) : Gather = -177.79735719986982
(North , 0 , 1 , Ready , 75.0) : Stay = -180.7005793678492
(Centre , 0 , 1 , Ready , 100.0) : Down = -244.27292328813616
(East , 0 , 1 , Ready , 100.0) : Hit = -229.76389586767596
(West , 0 , 1 , Ready , 100.0) : Right = -231.6826184262522
(South , 0 , 1 , Ready , 100.0) : Gather = -225.81408261291435
(North , 0 , 1 , Ready , 100.0) : Stay = -229.67138213219027
(Centre , 0 , 2 , Dormant , 25.0) : Right = 9.376060900967392
