Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(Centre , 0 , 1 , Ready , 100.0) : Left = -33.78158931514597
(East , 0 , 1 , Ready , 100.0) : Left = -35.97744576715047
(West , 0 , 1 , Ready , 100.0) : Stay = -13.3331298828125
(South , 0 , 1 , Ready , 100.0) : Stay = -13.853511609236497
(North , 0 , 1 , Ready , 100.0) : Stay = -13.853511609236497
(Centre , 0 , 2 , Dormant , 25.0) : Shoot = 15.828850248856902
(East , 0 , 2 , Dormant , 25.0) : Shoot = 35.65653806623787
(West , 0 , 2 , Dormant , 25.0) : Shoot = 2.50389284574821
(South , 0 , 2 , Dormant , 25.0) : Up = -7.137857261834921
(North , 0 , 2 , Dormant , 25.0) : Down = -7.137857261834921
(Centre , 0 , 2 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 0 , 2 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 0 , 2 , Dormant , 50.0) : Shoot = -12.481757327843185
(South , 0 , 2 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 0 , 2 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 0 , 2 , Dormant , 75.0) : Left = -13.457941910821976
(East , 0 , 2 , Dormant , 75.0) : Hit = -11.98976851906231
(West , 0 , 2 , Dormant , 75.0) : Shoot = -13.326660568296568
(South , 0 , 2 , Dormant , 75.0) : Stay = -13.508339343042758
(North , 0 , 2 , Dormant , 75.0) : Stay = -13.508339343042758
(Centre , 0 , 2 , Dormant , 100.0) : Left = -13.524093103958045
(East , 0 , 2 , Dormant , 100.0) : Hit = -14.039089819697184
(West , 0 , 2 , Dormant , 100.0) : Shoot = -13.332839274531278
(South , 0 , 2 , Dormant , 100.0) : Stay = -13.589900958610936
(North , 0 , 2 , Dormant , 100.0) : Stay = -13.589900958610936
(Centre , 0 , 2 , Ready , 25.0) : Shoot = -19.768592928272767
(East , 0 , 2 , Ready , 25.0) : Shoot = -7.7772199200867185
(West , 0 , 2 , Ready , 25.0) : Shoot = 2.5008814778776167
(South , 0 , 2 , Ready , 25.0) : Up = -9.895810134732244
(North , 0 , 2 , Ready , 25.0) : Stay = -11.452448357338273
(Centre , 0 , 2 , Ready , 50.0) : Hit = -32.89046609977642
(East , 0 , 2 , Ready , 50.0) : Hit = -29.724103337480386
(West , 0 , 2 , Ready , 50.0) : Shoot = -12.49667335078514
(South , 0 , 2 , Ready , 50.0) : Stay = -13.372560230324646
(North , 0 , 2 , Ready , 50.0) : Stay = -13.388193660789351
(Centre , 0 , 2 , Ready , 75.0) : Left = -33.772502421814735
(East , 0 , 2 , Ready , 75.0) : Hit = -35.49911083894718
(West , 0 , 2 , Ready , 75.0) : Shoot = -13.331991766953431
(South , 0 , 2 , Ready , 75.0) : Stay = -13.790824691885838
(North , 0 , 2 , Ready , 75.0) : Stay = -13.790824691885838
(Centre , 0 , 2 , Ready , 100.0) : Left = -33.78158309304571
(East , 0 , 2 , Ready , 100.0) : Left = -35.977444982872555
(West , 0 , 2 , Ready , 100.0) : Shoot = -13.333070537011146
(South , 0 , 2 , Ready , 100.0) : Stay = -13.853511594037311
(North , 0 , 2 , Ready , 100.0) : Stay = -13.853511594037311
(Centre , 0 , 3 , Dormant , 25.0) : Shoot = 16.088690901918124
(East , 0 , 3 , Dormant , 25.0) : Shoot = 35.67424546993618
(West , 0 , 3 , Dormant , 25.0) : Shoot = 2.969421609817787
(South , 0 , 3 , Dormant , 25.0) : Up = -7.091210029304468
(North , 0 , 3 , Dormant , 25.0) : Down = -7.091210029304468
(Centre , 0 , 3 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 0 , 3 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 0 , 3 , Dormant , 50.0) : Shoot = -12.184322344672491
(South , 0 , 3 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 0 , 3 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 0 , 3 , Dormant , 75.0) : Left = -13.447648417030923
(East , 0 , 3 , Dormant , 75.0) : Hit = -11.98888436894372
(West , 0 , 3 , Dormant , 75.0) : Shoot = -13.27910504805152
(South , 0 , 3 , Dormant , 75.0) : Stay = -13.508305590942074
(North , 0 , 3 , Dormant , 75.0) : Stay = -13.508305590942074
(Centre , 0 , 3 , Dormant , 100.0) : Left = -13.524076999093282
(East , 0 , 3 , Dormant , 100.0) : Hit = -14.039089819697184
(West , 0 , 3 , Dormant , 100.0) : Shoot = -13.33274864514143
(South , 0 , 3 , Dormant , 100.0) : Stay = -13.589900958610936
(North , 0 , 3 , Dormant , 100.0) : Stay = -13.589900958610936
(Centre , 0 , 3 , Ready , 25.0) : Shoot = -19.723263152686165
(East , 0 , 3 , Ready , 25.0) : Shoot = -7.774103158380175
(West , 0 , 3 , Ready , 25.0) : Shoot = 2.9689735496759413
(South , 0 , 3 , Ready , 25.0) : Up = -9.863000108831908
(North , 0 , 3 , Ready , 25.0) : Stay = -11.446473024529462
(Centre , 0 , 3 , Ready , 50.0) : Hit = -32.89046609977642
(East , 0 , 3 , Ready , 50.0) : Hit = -29.724103337480386
(West , 0 , 3 , Ready , 50.0) : Shoot = -12.186702413752554
(South , 0 , 3 , Ready , 50.0) : Stay = -13.372560230324646
(North , 0 , 3 , Ready , 50.0) : Stay = -13.388193660789351
(Centre , 0 , 3 , Ready , 75.0) : Left = -33.767045554315004
(East , 0 , 3 , Ready , 75.0) : Hit = -35.49902427589787
(West , 0 , 3 , Ready , 75.0) : Shoot = -13.28064549141121
(South , 0 , 3 , Ready , 75.0) : Stay = -13.790800504154404
(North , 0 , 3 , Ready , 75.0) : Stay = -13.790800504154404
(Centre , 0 , 3 , Ready , 100.0) : Left = -33.781580740211965
(East , 0 , 3 , Ready , 100.0) : Left = -35.977444678888865
(West , 0 , 3 , Ready , 100.0) : Shoot = -13.333048630301477
(South , 0 , 3 , Ready , 100.0) : Stay = -13.853511594037311
(North , 0 , 3 , Ready , 100.0) : Stay = -13.853511594037311
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -7.858974552241624
(East , 1 , 0 , Dormant , 25.0) : Hit = -1.332072489051
(West , 1 , 0 , Dormant , 25.0) : Right = -13.176638391379582
(South , 1 , 0 , Dormant , 25.0) : Gather = -12.842474266236868
(North , 1 , 0 , Dormant , 25.0) : Craft = -12.047487031193732
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 1 , 0 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 1 , 0 , Dormant , 50.0) : Right = -13.22488929315422
(South , 1 , 0 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 1 , 0 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 1 , 0 , Dormant , 75.0) : Left = -13.523403404857978
(East , 1 , 0 , Dormant , 75.0) : Hit = -14.014314146088635
(West , 1 , 0 , Dormant , 75.0) : Stay = -13.3331298828125
(South , 1 , 0 , Dormant , 75.0) : Stay = -13.588981346914753
(North , 1 , 0 , Dormant , 75.0) : Craft = -13.39127163294102
(Centre , 1 , 0 , Dormant , 100.0) : Left = -13.524144466691965
(East , 1 , 0 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 1 , 0 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 1 , 0 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 1 , 0 , Dormant , 100.0) : Craft = -13.410490468693265
(Centre , 1 , 0 , Ready , 25.0) : Hit = -32.098813150939286
(East , 1 , 0 , Ready , 25.0) : Hit = -27.974295746953906
(West , 1 , 0 , Ready , 25.0) : Stay = -13.310819483480305
(South , 1 , 0 , Ready , 25.0) : Stay = -13.330278326274113
(North , 1 , 0 , Ready , 25.0) : Craft = -12.356909968712799
(Centre , 1 , 0 , Ready , 50.0) : Hit = -32.89046609977642
(East , 1 , 0 , Ready , 50.0) : Hit = -29.724103337480386
(West , 1 , 0 , Ready , 50.0) : Stay = -13.317696040949329
(South , 1 , 0 , Ready , 50.0) : Stay = -13.372560230324646
(North , 1 , 0 , Ready , 50.0) : Craft = -13.299224958904297
(Centre , 1 , 0 , Ready , 75.0) : Left = -33.78158931514597
(East , 1 , 0 , Ready , 75.0) : Left = -35.97744576715047
(West , 1 , 0 , Ready , 75.0) : Stay = -13.3331298828125
(South , 1 , 0 , Ready , 75.0) : Stay = -13.852888535501936
(North , 1 , 0 , Ready , 75.0) : Craft = -13.412441102078013
(Centre , 1 , 0 , Ready , 100.0) : Left = -33.78158931514597
(East , 1 , 0 , Ready , 100.0) : Left = -35.97744576715047
(West , 1 , 0 , Ready , 100.0) : Stay = -13.3331298828125
(South , 1 , 0 , Ready , 100.0) : Stay = -13.853511609236497
(North , 1 , 0 , Ready , 100.0) : Craft = -13.430261009122681
(Centre , 1 , 1 , Dormant , 25.0) : Shoot = 13.41168080431021
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.83349093886863
(West , 1 , 1 , Dormant , 25.0) : Shoot = 0.024429332602419244
(South , 1 , 1 , Dormant , 25.0) : Up = -7.606147477586455
(North , 1 , 1 , Dormant , 25.0) : Down = -7.606147477586455
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 1 , 1 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 1 , 1 , Dormant , 50.0) : Right = -13.22488929315422
(South , 1 , 1 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 1 , 1 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 1 , 1 , Dormant , 75.0) : Left = -13.459422205962598
(East , 1 , 1 , Dormant , 75.0) : Hit = -12.032256527407633
(West , 1 , 1 , Dormant , 75.0) : Shoot = -13.327532393140238
(South , 1 , 1 , Dormant , 75.0) : Stay = -13.509997939479561
(North , 1 , 1 , Dormant , 75.0) : Craft = -13.391073396963339
(Centre , 1 , 1 , Dormant , 100.0) : Left = -13.524144466691965
(East , 1 , 1 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 1 , 1 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 1 , 1 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 1 , 1 , Dormant , 100.0) : Craft = -13.410490468693265
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -20.493894475325284
(East , 1 , 1 , Ready , 25.0) : Shoot = -8.026565453914841
(West , 1 , 1 , Ready , 25.0) : Shoot = 0.004312145368690512
(South , 1 , 1 , Ready , 25.0) : Up = -10.249793340369735
(North , 1 , 1 , Ready , 25.0) : Stay = -11.530601139485427
(Centre , 1 , 1 , Ready , 50.0) : Hit = -32.89046609977642
(East , 1 , 1 , Ready , 50.0) : Hit = -29.724103337480386
(West , 1 , 1 , Ready , 50.0) : Stay = -13.317696040949329
(South , 1 , 1 , Ready , 50.0) : Stay = -13.372560230324646
(North , 1 , 1 , Ready , 50.0) : Craft = -13.299224958904297
(Centre , 1 , 1 , Ready , 75.0) : Left = -33.77265088709193
(East , 1 , 1 , Ready , 75.0) : Hit = -35.5060368667548
(West , 1 , 1 , Ready , 75.0) : Shoot = -13.332169804357491
(South , 1 , 1 , Ready , 75.0) : Stay = -13.792056162470722
(North , 1 , 1 , Ready , 75.0) : Craft = -13.412259100025741
(Centre , 1 , 1 , Ready , 100.0) : Left = -33.78158931514597
(East , 1 , 1 , Ready , 100.0) : Left = -35.97744576715047
(West , 1 , 1 , Ready , 100.0) : Stay = -13.3331298828125
(South , 1 , 1 , Ready , 100.0) : Stay = -13.853511609236497
(North , 1 , 1 , Ready , 100.0) : Craft = -13.430261009122681
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 15.828850248856902
(East , 1 , 2 , Dormant , 25.0) : Shoot = 35.65653806623787
(West , 1 , 2 , Dormant , 25.0) : Shoot = 2.50389284574821
(South , 1 , 2 , Dormant , 25.0) : Up = -7.137857261834921
(North , 1 , 2 , Dormant , 25.0) : Down = -7.137857261834921
(Centre , 1 , 2 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 1 , 2 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 1 , 2 , Dormant , 50.0) : Shoot = -12.481757327843185
(South , 1 , 2 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 1 , 2 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 1 , 2 , Dormant , 75.0) : Left = -13.457941910821976
(East , 1 , 2 , Dormant , 75.0) : Hit = -11.98976851906231
(West , 1 , 2 , Dormant , 75.0) : Shoot = -13.326660568296568
(South , 1 , 2 , Dormant , 75.0) : Stay = -13.508339343042758
(North , 1 , 2 , Dormant , 75.0) : Craft = -13.391069506288437
(Centre , 1 , 2 , Dormant , 100.0) : Left = -13.524093103958045
(East , 1 , 2 , Dormant , 100.0) : Hit = -14.039089819697184
(West , 1 , 2 , Dormant , 100.0) : Shoot = -13.332839274531278
(South , 1 , 2 , Dormant , 100.0) : Stay = -13.589900958610936
(North , 1 , 2 , Dormant , 100.0) : Craft = -13.410490468693265
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -19.768592928272767
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.7772199200867185
(West , 1 , 2 , Ready , 25.0) : Shoot = 2.5008814778776167
(South , 1 , 2 , Ready , 25.0) : Up = -9.895810134732244
(North , 1 , 2 , Ready , 25.0) : Stay = -11.452448357338273
(Centre , 1 , 2 , Ready , 50.0) : Hit = -32.89046609977642
(East , 1 , 2 , Ready , 50.0) : Hit = -29.724103337480386
(West , 1 , 2 , Ready , 50.0) : Shoot = -12.49667335078514
(South , 1 , 2 , Ready , 50.0) : Stay = -13.372560230324646
(North , 1 , 2 , Ready , 50.0) : Craft = -13.299224958904297
(Centre , 1 , 2 , Ready , 75.0) : Left = -33.772502421814735
(East , 1 , 2 , Ready , 75.0) : Hit = -35.49911083894718
(West , 1 , 2 , Ready , 75.0) : Shoot = -13.331991766953431
(South , 1 , 2 , Ready , 75.0) : Stay = -13.790824691885838
(North , 1 , 2 , Ready , 75.0) : Craft = -13.412255564672265
(Centre , 1 , 2 , Ready , 100.0) : Left = -33.78158309304571
(East , 1 , 2 , Ready , 100.0) : Left = -35.977444982872555
(West , 1 , 2 , Ready , 100.0) : Shoot = -13.333070537011146
(South , 1 , 2 , Ready , 100.0) : Stay = -13.853511594037311
(North , 1 , 2 , Ready , 100.0) : Craft = -13.430261009122681
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 16.088690901918124
(East , 1 , 3 , Dormant , 25.0) : Shoot = 35.67424546993618
(West , 1 , 3 , Dormant , 25.0) : Shoot = 2.969421609817787
(South , 1 , 3 , Dormant , 25.0) : Up = -7.091210029304468
(North , 1 , 3 , Dormant , 25.0) : Down = -7.091210029304468
(Centre , 1 , 3 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 1 , 3 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 1 , 3 , Dormant , 50.0) : Shoot = -12.184322344672491
(South , 1 , 3 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 1 , 3 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 1 , 3 , Dormant , 75.0) : Left = -13.447648417030923
(East , 1 , 3 , Dormant , 75.0) : Hit = -11.98888436894372
(West , 1 , 3 , Dormant , 75.0) : Shoot = -13.27910504805152
(South , 1 , 3 , Dormant , 75.0) : Stay = -13.508305590942074
(North , 1 , 3 , Dormant , 75.0) : Craft = -13.391069506288437
(Centre , 1 , 3 , Dormant , 100.0) : Left = -13.524076999093282
(East , 1 , 3 , Dormant , 100.0) : Hit = -14.039089819697184
(West , 1 , 3 , Dormant , 100.0) : Shoot = -13.33274864514143
(South , 1 , 3 , Dormant , 100.0) : Stay = -13.589900958610936
(North , 1 , 3 , Dormant , 100.0) : Craft = -13.410490468693265
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -19.723263152686165
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.774103158380175
(West , 1 , 3 , Ready , 25.0) : Shoot = 2.9689735496759413
(South , 1 , 3 , Ready , 25.0) : Up = -9.863000108831908
(North , 1 , 3 , Ready , 25.0) : Stay = -11.446473024529462
(Centre , 1 , 3 , Ready , 50.0) : Hit = -32.89046609977642
(East , 1 , 3 , Ready , 50.0) : Hit = -29.724103337480386
(West , 1 , 3 , Ready , 50.0) : Shoot = -12.186702413752554
(South , 1 , 3 , Ready , 50.0) : Stay = -13.372560230324646
(North , 1 , 3 , Ready , 50.0) : Craft = -13.299224958904297
(Centre , 1 , 3 , Ready , 75.0) : Left = -33.767045554315004
(East , 1 , 3 , Ready , 75.0) : Hit = -35.49902427589787
(West , 1 , 3 , Ready , 75.0) : Shoot = -13.28064549141121
(South , 1 , 3 , Ready , 75.0) : Stay = -13.790800504154404
(North , 1 , 3 , Ready , 75.0) : Craft = -13.412255564672265
(Centre , 1 , 3 , Ready , 100.0) : Left = -33.781580740211965
(East , 1 , 3 , Ready , 100.0) : Left = -35.977444678888865
(West , 1 , 3 , Ready , 100.0) : Shoot = -13.333048630301477
(South , 1 , 3 , Ready , 100.0) : Stay = -13.853511594037311
(North , 1 , 3 , Ready , 100.0) : Craft = -13.430261009122681
(Centre , 2 , 0 , Dormant , 25.0) : Hit = -7.858974552241624
(East , 2 , 0 , Dormant , 25.0) : Hit = -1.332072489051
(West , 2 , 0 , Dormant , 25.0) : Right = -13.176638391379582
(South , 2 , 0 , Dormant , 25.0) : Gather = -12.842474266236868
(North , 2 , 0 , Dormant , 25.0) : Craft = -12.047487031193732
(Centre , 2 , 0 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 2 , 0 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 2 , 0 , Dormant , 50.0) : Right = -13.22488929315422
(South , 2 , 0 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 2 , 0 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 2 , 0 , Dormant , 75.0) : Left = -13.523403404857978
(East , 2 , 0 , Dormant , 75.0) : Hit = -14.014314146088635
(West , 2 , 0 , Dormant , 75.0) : Stay = -13.3331298828125
(South , 2 , 0 , Dormant , 75.0) : Stay = -13.588981346914753
(North , 2 , 0 , Dormant , 75.0) : Craft = -13.348688887136927
(Centre , 2 , 0 , Dormant , 100.0) : Left = -13.524144466691965
(East , 2 , 0 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 2 , 0 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 2 , 0 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 2 , 0 , Dormant , 100.0) : Craft = -13.35344123661413
(Centre , 2 , 0 , Ready , 25.0) : Hit = -32.098813150939286
(East , 2 , 0 , Ready , 25.0) : Hit = -27.974295746953906
(West , 2 , 0 , Ready , 25.0) : Stay = -13.310819483480305
(South , 2 , 0 , Ready , 25.0) : Stay = -13.330278326274113
(North , 2 , 0 , Ready , 25.0) : Craft = -12.356909968712799
(Centre , 2 , 0 , Ready , 50.0) : Hit = -32.89046609977642
(East , 2 , 0 , Ready , 50.0) : Hit = -29.724103337480386
(West , 2 , 0 , Ready , 50.0) : Stay = -13.317696040949329
(South , 2 , 0 , Ready , 50.0) : Stay = -13.372560230324646
(North , 2 , 0 , Ready , 50.0) : Craft = -13.288101527187425
(Centre , 2 , 0 , Ready , 75.0) : Left = -33.78158931514597
(East , 2 , 0 , Ready , 75.0) : Left = -35.97744576715047
(West , 2 , 0 , Ready , 75.0) : Stay = -13.3331298828125
(South , 2 , 0 , Ready , 75.0) : Stay = -13.852888535501936
(North , 2 , 0 , Ready , 75.0) : Craft = -13.350277470638444
(Centre , 2 , 0 , Ready , 100.0) : Left = -33.78158931514597
(East , 2 , 0 , Ready , 100.0) : Left = -35.97744576715047
(West , 2 , 0 , Ready , 100.0) : Stay = -13.3331298828125
(South , 2 , 0 , Ready , 100.0) : Stay = -13.853511609236497
(North , 2 , 0 , Ready , 100.0) : Craft = -13.354923963864767
(Centre , 2 , 1 , Dormant , 25.0) : Shoot = 13.41168080431021
(East , 2 , 1 , Dormant , 25.0) : Shoot = 34.83349093886863
(West , 2 , 1 , Dormant , 25.0) : Shoot = 0.024429332602419244
(South , 2 , 1 , Dormant , 25.0) : Up = -7.606147477586455
(North , 2 , 1 , Dormant , 25.0) : Down = -7.606147477586455
(Centre , 2 , 1 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 2 , 1 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 2 , 1 , Dormant , 50.0) : Right = -13.22488929315422
(South , 2 , 1 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 2 , 1 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 2 , 1 , Dormant , 75.0) : Left = -13.459422205962598
(East , 2 , 1 , Dormant , 75.0) : Hit = -12.032256527407633
(West , 2 , 1 , Dormant , 75.0) : Shoot = -13.327532393140238
(South , 2 , 1 , Dormant , 75.0) : Stay = -13.509997939479561
(North , 2 , 1 , Dormant , 75.0) : Craft = -13.348688449937711
(Centre , 2 , 1 , Dormant , 100.0) : Left = -13.524144466691965
(East , 2 , 1 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 2 , 1 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 2 , 1 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 2 , 1 , Dormant , 100.0) : Craft = -13.35344123661413
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -20.493894475325284
(East , 2 , 1 , Ready , 25.0) : Shoot = -8.026565453914841
(West , 2 , 1 , Ready , 25.0) : Shoot = 0.004312145368690512
(South , 2 , 1 , Ready , 25.0) : Up = -10.249793340369735
(North , 2 , 1 , Ready , 25.0) : Stay = -11.530601139485427
(Centre , 2 , 1 , Ready , 50.0) : Hit = -32.89046609977642
(East , 2 , 1 , Ready , 50.0) : Hit = -29.724103337480386
(West , 2 , 1 , Ready , 50.0) : Stay = -13.317696040949329
(South , 2 , 1 , Ready , 50.0) : Stay = -13.372560230324646
(North , 2 , 1 , Ready , 50.0) : Craft = -13.288101527187425
(Centre , 2 , 1 , Ready , 75.0) : Left = -33.77265088709193
(East , 2 , 1 , Ready , 75.0) : Hit = -35.5060368667548
(West , 2 , 1 , Ready , 75.0) : Shoot = -13.332169804357491
(South , 2 , 1 , Ready , 75.0) : Stay = -13.792056162470722
(North , 2 , 1 , Ready , 75.0) : Craft = -13.3502770461625
(Centre , 2 , 1 , Ready , 100.0) : Left = -33.78158931514597
(East , 2 , 1 , Ready , 100.0) : Left = -35.97744576715047
(West , 2 , 1 , Ready , 100.0) : Stay = -13.3331298828125
(South , 2 , 1 , Ready , 100.0) : Stay = -13.853511609236497
(North , 2 , 1 , Ready , 100.0) : Craft = -13.354923963864767
(Centre , 2 , 2 , Dormant , 25.0) : Shoot = 15.828850248856902
(East , 2 , 2 , Dormant , 25.0) : Shoot = 35.65653806623787
(West , 2 , 2 , Dormant , 25.0) : Shoot = 2.50389284574821
(South , 2 , 2 , Dormant , 25.0) : Up = -7.137857261834921
(North , 2 , 2 , Dormant , 25.0) : Down = -7.137857261834921
(Centre , 2 , 2 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 2 , 2 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 2 , 2 , Dormant , 50.0) : Shoot = -12.481757327843185
(South , 2 , 2 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 2 , 2 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 2 , 2 , Dormant , 75.0) : Left = -13.457941910821976
(East , 2 , 2 , Dormant , 75.0) : Hit = -11.98976851906231
(West , 2 , 2 , Dormant , 75.0) : Shoot = -13.326660568296568
(South , 2 , 2 , Dormant , 75.0) : Stay = -13.508339343042758
(North , 2 , 2 , Dormant , 75.0) : Craft = -13.348688449937711
(Centre , 2 , 2 , Dormant , 100.0) : Left = -13.524093103958045
(East , 2 , 2 , Dormant , 100.0) : Hit = -14.039089819697184
(West , 2 , 2 , Dormant , 100.0) : Shoot = -13.332839274531278
